cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.01645033333704482,0.007361692120632646,0.022700363691474434
-0.011113869003306576,0.008708123476481977,0.024381224775127275
-0.014032045564762341,0.009192523599797497,0.024721783068092806
-0.015834458074112878,0.007689846063922645,0.02284925499662216
-0.014268062828593053,0.007895806110266967,0.01975005335413238
-0.013483795614097738,0.008405418679707455,0.023086708223573393
-0.016723226920167478,0.00831179185542652,0.022345488415830506
-0.011474804140370942,0.007064016896837444,0.02592819456952422
-0.012151194967259249,0.009896448178183803,0.024927390756461554
-0.01436110067761509,0.00846619322862141,0.02241235119094165
-0.01482109036018675,0.008229475699413014,0.026014427391165218
-0.018916112992311218,0.009118236246087763,0.02222132310545666
-0.015203794407358528,0.008381808253594691,0.023921277642813044
-0.012422849126947577,0.007927564355991401,0.024975190794954694
-0.01733864301721133,0.007995254030069843,0.023706614701789808
-0.010783279527101564,0.00798984467050945,0.022264999402395125
-0.015841146659787753,0.008119779600110011,0.022921754507584824
-0.014847671482847491,0.007973521977519105,0.02284674556831956
-0.014878206965463492,0.008610466565257546,0.026071417145730025
-0.015152863549243945,0.008390025002219526,0.021282813036758386
-0.014643941835476237,0.008243475385453114,0.02217401847304734
-0.017181077410395207,0.007538136016604136,0.021828192290760273
-0.01499222757927754,0.009914301060159336,0.02441867719468893
-0.013943961277569583,0.007694930515260157,0.022371704832161776
-0.013584183880036238,0.009034319136676405,0.020377156119885553
-0.014141856604480973,0.009432915457560198,0.02329019904508578
-0.016894043564069205,0.008307768106773028,0.023779710661716358
-0.016105861167579283,0.00930373039223198,0.023111281948570594
-0.01669298093974514,0.009424150067788295,0.020752726449074
-0.014838998864274311,0.009623037703191173,0.022908958146832248
-0.012530545555371031,0.010657606978447642,0.024400687852064284
-0.012173560297226937,0.00835074390335866,0.023409221408958625
-0.013152664389542212,0.008912917195094239,0.021892828426093525
-0.0168011917453329,0.009704245186659799,0.022375696587346283
-0.015276365837826766,0.00858224512719441,0.02004574470865428
-0.013930933319664662,0.007165609440631826,0.023690541158891354
-0.016208469424698002,0.009604695104475813,0.022789215607475266
-0.015857283595468008,0.007598797137908897,0.024118267404665716
-0.012350143747766884,0.00826178261010535,0.024530334969315004
-0.01142724230396397,0.01114287347965226,0.022406051053977638
-0.012887921449463047,0.0070378624100189136,0.021368939936340703
-0.01597866969823547,0.007222438650777208,0.023479988762123982
-0.012600202787192094,0.008634630776652719,0.02529384886469621
-0.011480208203914488,0.0071750251980803315,0.02331132896900956
-0.014022522471363041,0.009963862647610844,0.024551223023744573
-0.014683308514542248,0.00912366708741652,0.02104426593371933
-0.015419848017640292,0.007726837952494403,0.02220955083629106
-0.018032538837639,0.009942974996136389,0.023641692531771064
-0.012301370395081501,0.008447454380786423,0.023373141254998564
-0.014686293717328547,0.006680963159093833,0.02586955493493648
-0.01507292466684751,0.008003376268740259,0.022940910153883776
-0.016131867946411416,0.008492591363420288,0.02449807614962496
-0.014416866963982145,0.007622652721558598,0.02365420225491932
-0.013475877062393282,0.008540018766333146,0.02321797273635262
-0.015657228990364147,0.008057451727876419,0.021769559602205057
-0.013319457998938633,0.007130767503346291,0.024333691633751986
-0.014528962040572635,0.008843758722046346,0.025172884768365655
-0.014540866896109672,0.007453325567383207,0.026792788791189737
-0.014012244010848995,0.00793065926439629,0.021023950478357034
-0.015457419256652671,0.010202381905484503,0.024769542392369726
-0.015204213723289506,0.009095828766674696,0.022287812687781017
-0.014372490231727264,0.008864321225028338,0.02515930327045579
-0.01428445466674455,0.008407687733076652,0.02454079269837728
-0.01626652864337874,0.00934566219295474,0.02109751048083741
-0.014255461552990956,0.008575482082327945,0.020569896146950817
-0.012202318314572858,0.007278559534803941,0.024212989016851982
-0.013884364506663749,0.009965588413898607,0.024291108974915376
-0.017351471833908505,0.009248343722773722,0.023881768414314553
-0.013502811360999178,0.008498822174212828,0.020341824387966057
-0.014787211120314891,0.007710801660794742,0.022099316544739067
-0.013399213306775404,0.009594712543433914,0.02254611348658686
-0.014775121463112217,0.007049546808642115,0.022985561561088996
-0.012934015631136053,0.009379050958173485,0.019931126951184486
-0.015420097418669565,0.009441090008802555,0.021439461523257486
-0.012365776311300314,0.007324740786928907,0.022616933209652967
-0.013538588927027195,0.008980059323092981,0.02330658271335495
-0.016628448605658486,0.00919529082138737,0.02332693003874664
-0.013268154997596815,0.008791655956147504,0.02182342753649824
-0.014137900236878664,0.007965019690142405,0.021822872674153837
-0.015908028216602532,0.0076267788645529855,0.024257318925272386
-0.01530923445540655,0.008800273221889365,0.02338812986235772
-0.01783805413886419,0.009661054630250243,0.02308615186075147
-0.015385802107653168,0.008453178192480593,0.02475123870516327
-0.013590703198422927,0.007913921473384877,0.023790349358522755
-0.014245572684400853,0.00894831219741754,0.023682434329275748
-0.01639021316581979,0.008399845555521979,0.02242324418449937
-0.014692922560901933,0.007204799990572774,0.021231765423508242
-0.014625907538979965,0.008024368322669062,0.025552413861002488
-0.01712439185995618,0.00756728142031049,0.024085599899180687
