seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
46,validation,fixed_50_50,0.18,0.9870418894370833,0.9935110599667561,0.9966544425143151,0.9903465030047308,0.9966756169287815,0.9934904601571268,0.9994754349679982,0.9993630006885458,0.011176849686718896,0.020077718660976036,15590,52,151,15491,203
46,validation,best_fixed,0.14999999999999997,0.9874132109660979,0.993702851297788,0.99563571015981,0.991752972765631,0.995652729829945,0.9936905486340198,0.9995914972323285,0.9995157724603277,0.008423607039917264,0.013251499569530494,15574,68,129,15513,197
46,validation,adaptive,0.16499999999999998,0.9874202816226407,0.993702851297788,0.9964003342546763,0.9909858074415037,0.9964198951540724,0.9936856950543287,0.9994698558955173,0.9993577283274446,0.008018322477378957,0.01341205118530797,15586,56,141,15501,197
46,validation,conservative,0.14999999999999997,0.9875410728257245,0.9937667817414653,0.995699890892754,0.9918169032093083,0.9957166602736223,0.9937546039778369,0.9995897244411192,0.99951409674866,0.007451651422021046,0.010072103629248721,15575,67,128,15514,195
46,validation,oracle,0.5,0.984583718710675,0.9922324510932106,1.0,0.9844649021864211,1.0,0.9921716439547695,0.9922324510932106,0.9922324510932106,0.0077675489067894135,0.0077675489067894135,15642,0,243,15399,243
46,test_confirmatory,temporal,0.13999999999999999,0.96623536011523,0.9830348878355387,0.992145727711771,0.9737786458697769,0.9922911298013006,0.982876387535237,0.9977323241825964,0.997071420219517,0.02229426602477343,0.02205692024079936,496347,3856,13116,487087,16972
46,test_confirmatory,cwt,0.16499999999999998,0.9842881103657671,0.9921431898649149,0.9930678096802299,0.9912055705383614,0.9930808091914682,0.9921358162542473,0.999489918420637,0.9993765950555745,0.007354791802816908,0.00539227244667541,496742,3461,4399,495804,7860
46,test_confirmatory,fixed_50_50,0.18,0.9864497982078521,0.9932197527803712,0.995483192011536,0.9909356801138738,0.9955038254468686,0.9932042307495784,0.9994960545414048,0.9993810973669555,0.010995433636084634,0.02044576816549594,497954,2249,4534,495669,6783
46,test_confirmatory,best_fixed,0.14999999999999997,0.985832507160926,0.9929158761542813,0.993526614142967,0.9922971273662893,0.9935346249422734,0.9929114901474014,0.9995578647696721,0.9994655653810047,0.008217838900023136,0.013266655138707166,496969,3234,3853,496350,7087
46,test_confirmatory,adaptive,0.16499999999999998,0.9865565182940831,0.9932747304594335,0.9951476086219249,0.9913834982996903,0.9951659626191767,0.9932619873131473,0.9994808750021678,0.9993668659532093,0.007534069695012781,0.012747698847423796,497785,2418,4310,495893,6728
